55,Alex‰ÛªS Santa FeBurger (Premuim),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340443/Burgers_-_Alex_s_Santa_Fe_Burger.JPG
56,SouthernSmokehouse Burger (Premuim),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340442/Burgers_-_Smokehouse_Burger.JPG
57,SouthernSmokehouse Burger (Premuim),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340442/Burgers_-_Smokehouse_Burger.JPG
58,SouthernSmokehouse Burger (Premuim),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340442/Burgers_-_Smokehouse_Burger.JPG
59,The Boss Burger (Premuim),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340441/Burgers_-_The_Boss_Burger.JPG
60,The Boss Burger (Premuim),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340441/Burgers_-_The_Boss_Burger.JPG
61,The Boss Burger (Premuim),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340441/Burgers_-_The_Boss_Burger.JPG
62,Chili‰ÛªS ChiliBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340444/Burgers_-_Chili_s_Chili_Burger.JPG
63,Chili‰ÛªS ChiliBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340444/Burgers_-_Chili_s_Chili_Burger.JPG
64,Chili‰ÛªS ChiliBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340444/Burgers_-_Chili_s_Chili_Burger.JPG
65,Ultimate BaconBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340445/Burgers_-_Ultimate_Bacon_Burger.JPG
66,Ultimate BaconBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340445/Burgers_-_Ultimate_Bacon_Burger.JPG
67,Ultimate BaconBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340445/Burgers_-_Ultimate_Bacon_Burger.JPG
68,Mushroom-SwissBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340446/default_logo.png
69,Mushroom-SwissBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340446/default_logo.png
70,Mushroom-SwissBurger (Specialty),59,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340446/default_logo.png
71,Roasted JumboShrimp Fajitas (Premuim),99,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340450/Fajitas_-_Roasted_Shrimp_Fajitas.JPG
